y,x,filtered_y,filtered_x
-0.01907378,-0.002441443,-0.01435439,-0.001879413
-0.01907378,-0.002441443,-0.01439933,-0.001753905
-0.01956207,-0.002929732,-0.01438866,-0.001890031
-0.01907378,-0.002441443,-0.01443908,-0.001848475
-0.01956207,-0.002929732,-0.01442373,-0.001876319
-0.01858549,-0.002929732,-0.01445092,-0.001851888
-0.01907378,-0.002929732,-0.01442253,-0.002119004
-0.01907378,-0.001953155,-0.0145864,-0.002037036
-0.01907378,-0.002441443,-0.01440679,-0.001964105
-0.01956207,-0.002929732,-0.0143821,-0.001984886
-0.01907378,-0.002929732,-0.01437663,-0.002001672
-0.01907378,-0.002929732,-0.01438157,-0.002055825
-0.01956207,-0.003418021,-0.01436951,-0.002070165
-0.01956207,-0.002929732,-0.01441433,-0.002133817
-0.01907378,-0.002929732,-0.01438204,-0.002113244
-0.01858549,-0.002441443,-0.01438438,-0.002103657
-0.02151522,-0.3428702,-0.01451166,-0.02102117
-0.01907378,-0.7775692,-0.01460748,-0.07659326
-0.02102693,-0.003418021,-0.01463573,-0.09431698
-0.01956207,-0.002929732,-0.01476811,-0.07976058
-0.01956207,-0.002929732,-0.01469101,-0.09256583
-0.01956207,-0.002929732,-0.01482645,-0.08189426
-0.01956207,-0.002929732,-0.01474488,-0.09117598
-0.01907378,-0.002929732,-0.01478769,-0.08335347
-0.01956207,-0.002929732,-0.01474564,-0.0901449
-0.01956207,-0.002441443,-0.01488575,-0.08442463
-0.01956207,-0.002441443,-0.01469253,-0.06480326
-0.01907378,-0.001953155,-0.01473063,-0.002107416
-0.01956207,-0.002929732,-0.01458514,-0.002034603
-0.02005035,-0.002929732,-0.01463514,-0.002062282
-0.01907378,-0.001953155,-0.01460588,-0.001983617
-0.01907378,-0.002441443,-0.01456283,-0.001941368
-0.01956207,-0.002929732,-0.01455851,-0.001935751
-0.01956207,-0.002929732,-0.01459706,-0.001939734
-0.01907378,-0.002929732,-0.01457038,-0.001935731
-0.01907378,-0.002441443,-0.01452485,-0.001946735
-0.02005035,-0.002441443,-0.01454967,-0.001937874
-0.01956207,-0.002929732,-0.01460409,-0.002008297
-0.01956207,-0.002929732,-0.01459122,-0.00201506
-0.01858549,-0.002929732,-0.01451245,-0.002008885
-0.01907378,-0.002441443,-0.01447213,-0.002057131
-0.01956207,-0.002929732,-0.01453411,-0.002077533
-0.01513695,-0.003418021,-0.01426759,-0.002120695
-0.01956207,-0.002929732,-0.0141241,-0.002124466
-0.01858549,-0.002929732,-0.01422494,-0.002121299
-0.01907378,0.9787442,-0.0140969,0.05256475
-0.01956207,0.8239262,-0.01416209,0.1341159
-0.02151522,-0.003418021,-0.01417994,0.13415
-0.02102693,-0.002929732,-0.01440887,0.1348499
-0.01956207,-0.002929732,-0.0144066,0.1348058
-0.02005035,-0.003418021,-0.01453936,0.1351904
-0.01956207,-0.002929732,-0.01450118,0.135083
-0.01956207,-0.002441443,-0.01485389,0.1354552
-0.02005035,-0.002929732,-0.01488614,0.1353697
-0.02005035,-0.002929732,-0.01499767,0.1355592
-0.02102693,-0.003418021,-0.01512829,0.06460871
-0.02005035,-0.002441443,-0.01520109,-0.002255852
-0.01956207,-0.002929732,-0.01504009,-0.002181338
-0.01956207,-0.002929732,-0.01493806,-0.002211164
-0.01956207,-0.002929732,-0.01492477,-0.002185608
-0.01956207,-0.003418021,-0.01490144,-0.002199376
-0.01907378,-0.002929732,-0.0148608,-0.002194726
-0.01956207,-0.009277486,-0.0148549,-0.002588013
-0.02005035,-0.002929732,-0.01485188,-0.002817735
-0.01956207,-0.002929732,-0.01482636,-0.002624775
-0.01956207,-0.002929732,-0.01470891,-0.002756776
-0.02005035,-0.002929732,-0.01470012,-0.002647199
-0.02005035,-0.002929732,-0.01474208,-0.002775867
-0.0224918,-0.9958648,-0.01491075,-0.05801861
-0.02200351,-0.002929732,-0.01514867,-0.09401378
-0.02005035,-0.002929732,-0.01517897,-0.06372403
-0.01956207,-0.002929732,-0.01523175,-0.08992848
-0.01858549,-0.002929732,-0.01516804,-0.06734025
-0.01907378,-0.002929732,-0.01507972,-0.08639744
-0.01956207,-0.002929732,-0.01508113,-0.07024896
-0.01956207,-0.002929732,-0.01508014,-0.08415415
-0.01956207,-0.002441443,-0.0150459,-0.07231536
-0.01956207,-0.00390631,-0.01500627,-0.08250357
-0.01907378,-0.002929732,-0.01476779,-0.002256993
-0.01956207,-0.003418021,-0.01455196,-0.002241681
-0.01956207,-0.002929732,-0.01453209,-0.002295901
-0.01956207,-0.002929732,-0.01451506,-0.002249979
-0.01956207,-0.003418021,-0.0145999,-0.002316738
-0.02005035,-0.002929732,-0.01465723,-0.002300817
-0.02005035,-0.002929732,-0.01471005,-0.002314834
-0.02005035,-0.002441443,-0.01473325,-0.002275918
-0.01858549,-0.002929732,-0.01470029,-0.002303717
-0.01956207,-0.002929732,-0.01464714,-0.002243145
-0.01956207,-0.002441443,-0.01472768,-0.002200121
-0.02005035,-0.002441443,-0.01471977,-0.002133453
-0.02005035,-0.002441443,-0.01479462,-0.002088237
-0.01956207,-0.002929732,-0.01477178,-0.0020855
-0.01956207,-0.002929732,-0.0147917,-0.002052015
-0.01956207,-0.002441443,-0.01473972,-0.002019233
-0.01956207,-0.002441443,-0.01471536,-0.001978791
-0.01956207,-0.002929732,-0.01466732,-0.002007194
-0.0180972,-0.002929732,-0.01466353,-0.00201609
-0.01956207,-0.002929732,-0.01461159,-0.002008069
-0.02005035,-0.002929732,-0.01468251,-0.002049856
-0.01907378,-0.003418021,-0.01459989,-0.002110141
-0.01907378,-0.002929732,-0.01453326,-0.002168386
-0.01907378,-0.00390631,-0.01448796,-0.002206957
-0.01956207,-0.002929732,-0.01448526,-0.002255938
-0.01956207,-0.002929732,-0.01448695,-0.0022499
-0.02005035,-0.002929732,-0.01451229,-0.002324467
-0.01956207,-0.002929732,-0.01453123,-0.002294815
-0.01956207,-0.002929732,-0.01462078,-0.002320396
-0.01956207,-0.002441443,-0.01464553,-0.002271485
-0.01907378,-0.002441443,-0.01456195,-0.002245279
-0.01956207,-0.002929732,-0.01459397,-0.002191359
-0.01956207,-0.002929732,-0.01463536,-0.002203327
-0.01907378,-0.002441443,-0.01464161,-0.002095134
-0.01907378,-0.002929732,-0.01460178,-0.002078964
-0.01907378,-0.002441443,-0.01456737,-0.002065152
-0.01907378,-0.002441443,-0.01449293,-0.002008526
-0.01907378,0.005371176,-0.01445406,-0.001552796
-0.01956207,-0.002441443,-0.01444568,-0.001218872
-0.01956207,-0.002441443,-0.0144521,-0.001466694
-0.02005035,-0.001464866,-0.01450854,-0.001197825
-0.01956207,-0.002441443,-0.01453459,-0.001308548
-0.01907378,-0.002441443,-0.01448508,-0.001142985
-0.01907378,-0.002441443,-0.01449446,-0.001249328
-0.01907378,-0.002929732,-0.01448704,-0.001149363
-0.01907378,-0.002929732,-0.01449382,-0.00126843
-0.01956207,-0.003418021,-0.01451556,-0.001261695
-0.01858549,-0.002441443,-0.01451092,-0.001913136
-0.01858549,-0.002441443,-0.01441193,-0.001897074
-0.01858549,-0.002441443,-0.01435943,-0.001911315
-0.01907378,-0.002441443,-0.01425892,-0.001970008
-0.02102693,-0.002441443,-0.01435053,-0.001987648
-0.02005035,-0.002441443,-0.01445628,-0.001972795
-0.01956207,-0.003418021,-0.01447572,-0.002040095
-0.01956207,-0.002929732,-0.01452826,-0.002056513
-0.01907378,-0.002929732,-0.01452526,-0.002042207
-0.02151522,-0.002929732,-0.01462964,-0.002018978
-0.0180972,-0.003418021,-0.01469276,-0.002067377
-0.02005035,-0.8522774,-0.01468217,-0.04948322
-0.02005035,-1.004654,-0.01489723,-0.1360453
-0.02151522,-1.004654,-0.01496623,-0.2023549
-0.02005035,-1.004654,-0.01502661,-0.2863512
-0.02005035,-1.004654,-0.01490792,-0.3555123
-0.01858549,-0.002929732,-0.01496322,-0.381644
-0.01907378,-0.002929732,-0.01480797,-0.3607223
-0.01956207,-0.002441443,-0.01493526,-0.3796187
-0.02005035,-0.002929732,-0.01474646,-0.364195
-0.01907378,-0.003418021,-0.01489218,-0.3779276
-0.01956207,-0.002929732,-0.01479297,-0.3053093
-0.02102693,-0.002929732,-0.01489034,-0.2366513
-0.01956207,-0.002929732,-0.0147551,-0.1539725
-0.01907378,-0.002929732,-0.01467387,-0.08320333
-0.01956207,-0.002929732,-0.01463381,-0.002198383
-0.02053864,-0.002929732,-0.01475928,-0.00219625
-0.01956207,-0.002929732,-0.01483669,-0.002198096
-0.01956207,-0.002929732,-0.01480484,-0.002231775
-0.01907378,-0.002441443,-0.01477,-0.002209547
-0.02005035,-0.002441443,-0.01478785,-0.002125185
-0.01907378,-0.002929732,-0.01482001,-0.002122369
-0.01956207,-0.002929732,-0.01464613,-0.002124353
-0.02005035,-0.002929732,-0.01472058,-0.002122354
-0.01956207,-0.002929732,-0.01473302,-0.002123838
-0.01956207,-0.002441443,-0.01475634,-0.002095188
-0.01956207,-0.002441443,-0.01466607,-0.002051416
-0.02005035,-0.002441443,-0.01470302,-0.002020351
-0.01956207,-0.002441443,-0.01471241,-0.001978276
-0.01956207,-0.002441443,-0.01473991,-0.001980737
-0.01956207,-0.002929732,-0.01471513,-0.002006037
-0.01956207,-0.002929732,-0.01473795,-0.002017446
-0.01956207,-0.002929732,-0.01475231,-0.002007179
-0.02053864,-0.002929732,-0.01475933,-0.002015574
-0.01956207,-0.002929732,-0.01480147,-0.002008122
-0.01907378,-0.002929732,-0.01473877,-0.002049529
-0.01907378,-0.002441443,-0.01472459,-0.002055775
-0.01956207,-0.002929732,-0.01466058,-0.002078423
-0.01956207,-0.002929732,-0.01468131,-0.002127757
-0.01956207,-0.002929732,-0.01466342,-0.002154389
-0.01907378,-0.002929732,-0.01465136,-0.002165245
-0.01956207,-0.002929732,-0.01462066,-0.002155873
-0.01907378,-0.002441443,-0.01461937,-0.002136595
-0.01956207,-0.002441443,-0.01450886,-0.002084881
-0.01956207,-0.003418021,-0.01453537,-0.002115094
-0.01907378,-0.002929732,-0.01452042,-0.002129741
-0.01956207,-0.002929732,-0.01456104,-0.00215239
-0.01956207,-0.002929732,-0.01455967,-0.002166729
-0.01956207,-0.002929732,-0.01456057,-0.002154443
-0.01956207,-0.002929732,-0.01455959,-0.002164917
-0.01956207,-0.00390631,-0.01459552,-0.002210387
-0.01858549,-0.002929732,-0.01454403,-0.002253351
-0.01907378,0.00390631,-0.01451415,-0.00187128
-0.01956207,-0.003418021,-0.01453198,-0.001721519
-0.01907378,-0.002441443,-0.01448889,-0.0018585
-0.01956207,-0.003418021,-0.01451959,-0.001692007
-0.01956207,-0.002929732,-0.01452653,-0.001873451
-0.01956207,-0.002441443,-0.01452019,-0.001690156
-0.02005035,-0.003418021,-0.01455253,-0.001832362
-0.01907378,-0.002441443,-0.01453837,-0.001723719
-0.01956207,-0.002441443,-0.01450965,-0.001677647
-0.01907378,-0.002929732,-0.01457726,-0.001608064
-0.01956207,-0.001953155,-0.01458119,-0.002105837
-0.01907378,-0.002929732,-0.01458405,-0.002035554
-0.01907378,-0.002441443,-0.01454849,-0.002069195
-0.01907378,-0.002929732,-0.01454409,-0.00199756
-0.01956207,-0.002929732,-0.0145064,-0.002024413
-0.01956207,-0.002929732,-0.01453798,-0.002036265
-0.0180972,-0.002929732,-0.01439364,-0.002024332
-0.01907378,-0.002441443,-0.01436817,-0.002008559
-0.02005035,-0.002929732,-0.01440899,-0.00204995
-0.01907378,-0.002441443,-0.0144221,-0.002020746
-0.01907378,-0.002929732,-0.01437608,-0.002075019
-0.01907378,-0.002929732,-0.01438194,-0.002095722
-0.01956207,-0.002929732,-0.01440436,-0.002112983
-0.01907378,-0.002929732,-0.01442627,-0.002131779
-0.02005035,-0.002929732,-0.01442711,-0.00211557
-0.01956207,-0.002929732,-0.0144667,-0.00212932
-0.02005035,-0.002441443,-0.01456562,-0.00209027
-0.01858549,-0.003418021,-0.01460393,-0.00214513
-0.01956207,-0.002929732,-0.01448805,-0.002172632
-0.01907378,-0.002441443,-0.01456098,-0.002157205
-0.01956207,-0.002929732,-0.01452647,-0.002163261
-0.01907378,-0.003418021,-0.01459731,-0.002185092
-0.01956207,-0.002441443,-0.01452931,-0.002179986
-0.01907378,-0.002441443,-0.01459499,-0.002116348
-0.01907378,-0.002441443,-0.01446892,-0.002102441
-0.01956207,-0.002929732,-0.01450151,-0.002073056
-0.01956207,-0.004394598,-0.01443781,-0.002214569
-0.01956207,-0.003418021,-0.01452853,-0.002241763
-0.02005035,-0.002441443,-0.01454541,-0.002198952
-0.02005035,-0.002929732,-0.01463415,-0.002230432
-0.01858549,-0.002929732,-0.01457863,-0.002237462
-0.007812619,-0.002441443,-0.01392482,-0.002169139
-0.01907378,-0.002929732,-0.01350527,-0.002188191
-0.01956207,-0.002441443,-0.01385198,-0.002213506
-0.02786297,-0.002929732,-0.01408287,-0.002219837
-0.01907378,-0.003418021,-0.0145843,-0.002275081
-0.01907378,-0.002929732,-0.01408943,-0.00216285
-0.01956207,-0.002929732,-0.01447236,-0.002122329
-0.01956207,-0.002441443,-0.01411032,-0.00213124
-0.01907378,-0.002441443,-0.01432387,-0.00208926
-0.01956207,-0.002929732,-0.01413736,-0.002083985
-0.01956207,-0.002929732,-0.01521218,-0.002123324
-0.01956207,-0.00390631,-0.01514117,-0.002177611
-0.01956207,-0.003418021,-0.01523586,-0.002275303
-0.01907378,-0.002929732,-0.01452881,-0.002266842
-0.01907378,-0.002441443,-0.01452637,-0.002212108
-0.01907378,-0.002441443,-0.01452898,-0.002157347
-0.01907378,-0.002441443,-0.0144919,-0.002136015
-0.01907378,-0.002929732,-0.01445488,-0.002148328
-0.01907378,0.0,-0.01445296,-0.002043071
-0.01956207,-0.002441443,-0.01444671,-0.001893772
-0.01907378,-0.002441443,-0.01442406,-0.001951531
-0.0180972,-0.01171893,-0.01432029,-0.002279296
-0.01956207,-0.002441443,-0.01428557,-0.002604408
-0.01907378,-0.002929732,-0.01432204,-0.002255404
-0.01956207,-0.002929732,-0.01431809,-0.002591058
-0.0180972,-0.002441443,-0.01430793,-0.002347619
-0.01956207,-0.003418021,-0.01426224,-0.00261217
-0.02005035,-0.002929732,-0.01439631,-0.002461367
-0.01907378,-0.002929732,-0.01436359,-0.002802439
-0.02005035,-0.002441443,-0.01441126,-0.002722033
-0.02005035,-0.002929732,-0.01447338,-0.002819303
-0.02005035,-0.002441443,-0.0146278,-0.002108478
-0.02005035,-0.002929732,-0.01466542,-0.002102676
-0.02005035,-0.001953155,-0.01473705,-0.002086577
-0.01907378,-0.002929732,-0.01472382,-0.002018241
-0.02102693,-0.002929732,-0.01488223,-0.002111194
-0.01956207,-0.002929732,-0.0149711,-0.002029789
-0.01956207,-0.002929732,-0.01486086,-0.00206525
-0.01956207,-0.002929732,-0.01495721,-0.002034676
-0.02053864,-0.002929732,-0.01492831,-0.002095854
-0.02005035,-0.002929732,-0.01499343,-0.002077186
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01858549,-0.0004882887,-0.01858549,-0.0004882887
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01663233,-0.0009765774,-0.01663233,-0.0009765774
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01760891,-0.0004882887,-0.01760891,-0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01663233,-0.0009765774,-0.01663233,-0.0009765774
-0.01663233,0.0004882887,-0.01663233,0.0004882887
-0.01712062,0.006347753,-0.01712062,0.006347753
-0.01663233,0.3330739,-0.01663233,0.3330739
-0.01367208,0.3526055,-0.01367208,0.3526055
-0.01760891,0.350164,-0.01760891,0.350164
-0.01858549,-0.0004882887,-0.01858549,-0.0004882887
-0.01760891,-0.0009765774,-0.01760891,-0.0009765774
-0.01760891,-0.0004882887,-0.01760891,-0.0004882887
-0.01663233,0.0004882887,-0.01663233,0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01663233,-0.0009765774,-0.01663233,-0.0009765774
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.0131838,0.0004882887,-0.0131838,0.0004882887
-0.01712062,-0.0009765774,-0.01712062,-0.0009765774
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.0131838,0.001953155,-0.0131838,0.001953155
-0.01663233,0.005859465,-0.01663233,0.005859465
-0.01614404,0.03857481,-0.01614404,0.03857481
-0.01614404,0.1855802,-0.01614404,0.1855802
-0.01663233,0.3579767,-0.01663233,0.3579767
-0.01663233,0.9553063,-0.01663233,0.9553063
-0.01712062,0.9811856,-0.01712062,0.9811856
-0.01760891,0.3472343,-0.01760891,0.3472343
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01663233,-0.0009765774,-0.01663233,-0.0009765774
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01858549,-0.0009765774,-0.01858549,-0.0009765774
-0.01760891,-0.2598306,-0.01760891,-0.2598306
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01858549,-0.0004882887,-0.01858549,-0.0004882887
-0.01712062,0.0,-0.01712062,0.0
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01614404,-0.0004882887,-0.01614404,-0.0004882887
-0.01712062,-0.0009765774,-0.01712062,-0.0009765774
-0.01663233,-0.0009765774,-0.01663233,-0.0009765774
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01614404,-0.0004882887,-0.01614404,-0.0004882887
-0.01663233,0.0,-0.01663233,0.0
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01614404,0.0,-0.01614404,0.0
-0.01663233,-0.0009765774,-0.01663233,-0.0009765774
-0.01712062,-0.0009765774,-0.01712062,-0.0009765774
-0.01712062,0.0,-0.01712062,0.0
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01712062,-0.006836042,-0.01712062,-0.006836042
-0.01663233,-0.02395666,-0.01663233,-0.02395666
-0.01614404,-0.09378195,-0.01614404,-0.09378195
-0.01712062,-0.1626612,-0.01712062,-0.1626612
-0.01712062,-0.3443351,-0.01712062,-0.3443351
-0.01760891,-0.7150378,-0.01760891,-0.7150378
-0.01712062,-0.0009765774,-0.01712062,-0.0009765774
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01712062,-0.0009765774,-0.01712062,-0.0009765774
-0.01858549,-0.0004882887,-0.01858549,-0.0004882887
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01712062,0.0,-0.01712062,0.0
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01712062,0.0,-0.01712062,0.0
-0.01712062,-0.001464866,-0.01712062,-0.001464866
-0.006836042,-0.0004882887,-0.006836042,-0.0004882887
-0.01663233,-0.0009765774,-0.01663233,-0.0009765774
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01760891,-0.0004882887,-0.01760891,-0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01858549,-0.0009765774,-0.01858549,-0.0009765774
-0.01614404,-0.0004882887,-0.01614404,-0.0004882887
-0.01760891,-0.0004882887,-0.01760891,-0.0004882887
-0.01565576,-0.0004882887,-0.01565576,-0.0004882887
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01712062,0.0004882887,-0.01712062,0.0004882887
-0.01712062,0.0004882887,-0.01712062,0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01712062,0.0004882887,-0.01712062,0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01760891,-0.0009765774,-0.01760891,-0.0009765774
-0.01663233,0.0,-0.01663233,0.0
-0.01760891,-0.0009765774,-0.01760891,-0.0009765774
-0.01760891,-0.0004882887,-0.01760891,-0.0004882887
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01614404,0.0,-0.01614404,0.0
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01712062,-0.001464866,-0.01712062,-0.001464866
-0.01614404,-0.0009765774,-0.01614404,-0.0009765774
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01663233,-0.0009765774,-0.01663233,-0.0009765774
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01858549,-0.0004882887,-0.01858549,-0.0004882887
-0.01614404,-0.0004882887,-0.01614404,-0.0004882887
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01663233,-0.001953155,-0.01663233,-0.001953155
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01565576,-0.0004882887,-0.01565576,-0.0004882887
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01712062,0.0,-0.01712062,0.0
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01712062,0.0,-0.01712062,0.0
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01712062,0.0,-0.01712062,0.0
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01760891,-0.0004882887,-0.01760891,-0.0004882887
-0.01760891,-0.006836042,-0.01760891,-0.006836042
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01760891,-0.0004882887,-0.01760891,-0.0004882887
-0.01712062,0.0,-0.01712062,0.0
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.0180972,-0.0004882887,-0.0180972,-0.0004882887
-0.01614404,-0.0004882887,-0.01614404,-0.0004882887
-0.01663233,-0.0009765774,-0.01663233,-0.0009765774
-0.01712062,-0.0009765774,-0.01712062,-0.0009765774
-0.01614404,0.0,-0.01614404,0.0
-0.01614404,-0.0004882887,-0.01614404,-0.0004882887
-0.01663233,0.0,-0.01663233,0.0
-0.01565576,0.0004882887,-0.01565576,0.0004882887
